日時,気温_屋内,気温_屋外,湿度_屋内,湿度_屋外,露点温度_屋内,露点温度_屋外,体感温度_屋内,体感温度_屋外,気圧,1時間雨量,降雨時総雨量,1日総雨量,1週間総雨量,1か月総雨量,最終降雨日時,風向,風速,瞬間風速,最大瞬間風速,日照量
2021-04-16 02:35:00+09:00,17.5,8.9,48,78,6.4,5.3,17.5,8.9,1028.2,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 02:30:00+09:00,17.5,8.8,48,78,6.4,5.2,17.5,8.8,1028.4,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 02:25:00+09:00,17.5,8.8,48,78,6.4,5.2,17.5,8.8,1028.1,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 02:20:00+09:00,17.5,8.9,48,78,6.4,5.3,17.5,8.9,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 02:15:00+09:00,17.5,8.9,49,78,6.7,5.3,17.5,8.9,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 02:10:00+09:00,17.6,9.0,49,77,6.8,5.2,17.6,9.0,1028.1,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 02:05:00+09:00,17.6,9.0,49,78,6.8,5.4,17.6,9.0,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 02:00:00+09:00,17.6,9.0,49,77,6.8,5.2,17.6,9.0,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:55:00+09:00,17.7,9.0,49,77,6.9,5.2,17.7,9.0,1027.9,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:50:00+09:00,17.7,8.9,49,77,6.9,5.1,17.7,8.9,1027.9,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:45:00+09:00,17.7,8.9,49,77,6.9,5.1,17.7,8.9,1027.9,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:40:00+09:00,17.8,8.8,49,77,6.9,5.0,17.8,8.8,1027.8,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:35:00+09:00,17.8,8.9,49,76,6.9,4.9,17.8,8.9,1027.8,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:30:00+09:00,17.8,9.0,49,75,6.9,4.8,17.8,9.0,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:25:00+09:00,17.9,9.1,49,75,7.0,4.9,17.9,9.1,1027.9,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:20:00+09:00,17.9,9.2,49,74,7.0,4.8,17.9,9.2,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:15:00+09:00,17.9,9.3,49,74,7.0,4.9,17.9,9.3,1027.9,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:10:00+09:00,17.9,9.2,49,74,7.0,4.8,17.9,9.2,1027.9,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:05:00+09:00,18.0,9.3,49,72,7.1,4.5,18.0,9.3,1027.9,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 01:00:00+09:00,18.0,9.4,49,74,7.1,5.0,18.0,9.4,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:55:00+09:00,18.0,9.4,50,72,7.4,4.6,18.0,9.4,1028.1,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:50:00+09:00,18.1,9.4,50,73,7.5,4.8,18.1,9.4,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:45:00+09:00,18.1,9.5,50,73,7.5,4.9,18.1,9.5,1028.2,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:40:00+09:00,18.1,9.9,50,71,7.5,4.9,18.1,9.9,1028.3,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:35:00+09:00,18.2,10.3,50,69,7.6,4.8,18.2,10.3,1028.0,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:30:00+09:00,18.2,10.4,50,66,7.6,4.3,18.2,10.4,1028.1,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:25:00+09:00,18.2,10.3,50,65,7.6,4.0,18.2,10.3,1028.2,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,1.1,0.0
2021-04-16 00:20:00+09:00,18.3,10.0,50,67,7.7,4.2,18.3,10.0,1028.2,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,0.0,0.0
2021-04-16 00:15:00+09:00,18.3,10.1,50,69,7.7,4.7,18.3,10.1,1028.1,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,0.0,0.0
2021-04-16 00:10:00+09:00,18.3,10.2,50,65,7.7,3.9,18.3,10.2,1028.1,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,0.0,0.0
2021-04-16 00:05:00+09:00,18.3,10.1,51,67,7.9,4.3,18.3,10.1,1028.1,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,0.0,0.0
2021-04-16 00:00:00+09:00,18.4,9.7,51,71,8.1,4.7,18.4,9.7,1028.3,0.0,0.0,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,0.0,0.0
2021-04-15 23:55:00+09:00,18.4,9.7,51,69,8.1,4.3,18.4,9.7,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:50:00+09:00,18.4,9.7,51,70,8.1,4.5,18.4,9.7,1028.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:45:00+09:00,18.5,9.8,52,70,8.4,4.6,18.5,9.8,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:40:00+09:00,18.5,9.9,52,68,8.4,4.3,18.5,9.9,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:35:00+09:00,18.5,10.0,52,69,8.4,4.6,18.5,10.0,1028.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:30:00+09:00,18.5,10.2,52,67,8.4,4.4,18.5,10.2,1028.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:25:00+09:00,18.6,10.2,52,67,8.6,4.4,18.6,10.2,1028.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:20:00+09:00,18.5,10.3,52,66,8.4,4.2,18.5,10.3,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:15:00+09:00,18.6,10.4,53,65,8.8,4.1,18.6,10.4,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:10:00+09:00,18.6,10.5,53,65,8.8,4.2,18.6,10.5,1028.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:05:00+09:00,18.6,10.5,54,64,9.1,4.0,18.6,10.5,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 23:00:00+09:00,18.6,10.5,54,63,9.1,3.8,18.6,10.5,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:55:00+09:00,18.6,10.5,54,64,9.1,4.0,18.6,10.5,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:50:00+09:00,18.7,10.3,54,64,9.2,3.8,18.7,10.3,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:45:00+09:00,18.7,10.3,54,65,9.2,4.0,18.7,10.3,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:40:00+09:00,18.7,10.3,53,65,8.9,4.0,18.7,10.3,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:35:00+09:00,18.7,10.3,53,63,8.9,3.5,18.7,10.3,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:30:00+09:00,18.8,10.4,53,63,9.0,3.7,18.8,10.4,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:25:00+09:00,18.8,10.5,53,62,9.0,3.5,18.8,10.5,1028.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:20:00+09:00,18.9,10.6,53,62,9.1,3.6,18.9,10.6,1028.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:15:00+09:00,19.0,10.6,54,61,9.5,3.4,19.0,10.6,1028.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:10:00+09:00,19.0,10.8,54,59,9.5,3.1,19.0,10.8,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:05:00+09:00,19.1,10.9,55,59,9.8,3.2,19.1,10.9,1028.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 22:00:00+09:00,19.1,10.9,55,58,9.8,3.0,19.1,10.9,1028.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:55:00+09:00,19.1,11.0,55,58,9.8,3.1,19.1,11.0,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:50:00+09:00,19.1,11.1,55,57,9.8,2.9,19.1,11.1,1028.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:45:00+09:00,19.1,11.1,55,56,9.8,2.7,19.1,11.1,1028.7,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:40:00+09:00,19.0,11.1,56,56,10.0,2.7,19.0,11.1,1028.7,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:35:00+09:00,19.0,11.2,54,56,9.5,2.8,19.0,11.2,1028.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:30:00+09:00,19.0,11.3,54,54,9.5,2.3,19.0,11.3,1028.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:25:00+09:00,19.0,11.3,52,54,8.9,2.3,19.0,11.3,1028.8,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:20:00+09:00,19.0,11.3,51,54,8.6,2.3,19.0,11.3,1028.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:15:00+09:00,19.0,11.4,51,54,8.6,2.4,19.0,11.4,1028.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:10:00+09:00,19.0,11.4,51,53,8.6,2.1,19.0,11.4,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,201,0.0,0.0,9.2,0.0
2021-04-15 21:05:00+09:00,19.0,11.4,51,54,8.6,2.4,19.0,11.4,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,202,0.0,0.0,9.2,0.0
2021-04-15 21:00:00+09:00,18.9,11.5,51,54,8.5,2.5,18.9,11.5,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,190,0.0,0.0,9.2,0.0
2021-04-15 20:55:00+09:00,19.0,11.5,51,54,8.6,2.5,19.0,11.5,1028.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,168,0.2,1.1,9.2,0.0
2021-04-15 20:50:00+09:00,19.0,11.6,51,53,8.6,2.4,19.0,11.6,1028.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,163,0.0,0.0,9.2,0.0
2021-04-15 20:45:00+09:00,19.0,11.6,51,53,8.6,2.4,19.0,11.6,1028.0,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,160,0.0,0.0,9.2,0.0
2021-04-15 20:40:00+09:00,19.0,11.6,51,51,8.6,1.8,19.0,11.6,1027.9,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,194,0.4,1.1,9.2,0.0
2021-04-15 20:35:00+09:00,18.9,11.6,51,52,8.5,2.1,18.9,11.6,1028.0,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,205,0.2,1.1,9.2,0.0
2021-04-15 20:30:00+09:00,18.8,11.6,51,51,8.4,1.8,18.8,11.6,1027.7,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,190,0.2,1.1,9.2,0.0
2021-04-15 20:26:00+09:00,18.8,11.6,51,52,8.4,2.1,18.8,11.6,1027.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,180,0.2,1.1,9.2,0.0
2021-04-15 20:22:00+09:00,18.8,11.7,51,52,8.4,2.2,18.8,11.7,1027.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,191,0.0,0.0,9.2,0.0
2021-04-15 20:15:00+09:00,18.9,11.7,51,52,8.5,2.2,18.9,11.7,1027.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,188,0.0,0.0,9.2,0.0
2021-04-15 20:10:00+09:00,18.9,11.7,51,51,8.5,1.9,18.9,11.7,1027.1,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,188,0.9,1.1,9.2,0.0
2021-04-15 20:05:00+09:00,19.0,11.6,52,53,8.9,2.4,19.0,11.6,1027.1,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,182,0.0,0.0,9.2,0.0
2021-04-15 20:01:00+09:00,19.0,11.7,52,52,8.9,2.2,19.0,11.7,1027.1,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,209,0.9,2.2,9.2,0.0
2021-04-15 19:55:00+09:00,19.0,11.7,53,51,9.2,1.9,19.0,11.7,1027.0,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,206,0.9,2.2,9.2,0.0
2021-04-15 19:50:00+09:00,19.0,11.8,52,52,8.9,2.2,19.0,11.8,1027.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,208,0.0,0.0,9.2,0.0
2021-04-15 19:46:00+09:00,18.9,11.9,52,52,8.8,2.3,18.9,11.9,1027.1,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,213,0.0,0.0,9.2,0.0
2021-04-15 19:40:00+09:00,18.8,11.8,52,51,8.7,2.0,18.8,11.8,1026.8,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,188,0.0,0.0,9.2,0.0
2021-04-15 19:36:00+09:00,18.7,11.8,51,51,8.4,2.0,18.7,11.8,1026.7,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,214,0.0,0.0,9.2,0.0
2021-04-15 19:30:00+09:00,18.7,11.9,50,50,8.1,1.8,18.7,11.9,1026.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,195,0.0,0.0,9.2,0.0
2021-04-15 19:25:00+09:00,18.6,11.9,50,50,8.0,1.8,18.6,11.9,1026.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,185,0.4,1.1,9.2,0.0
2021-04-15 19:20:00+09:00,18.6,11.9,50,50,8.0,1.8,18.6,11.9,1026.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,225,0.4,1.1,9.2,0.0
2021-04-15 19:15:00+09:00,18.6,11.9,49,49,7.7,1.5,18.6,11.9,1026.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,214,0.9,1.1,9.2,0.0
2021-04-15 19:10:00+09:00,18.5,12.0,49,48,7.6,1.3,18.5,12.0,1026.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,202,0.2,1.1,9.2,0.0
2021-04-15 19:05:00+09:00,18.6,12.0,49,49,7.7,1.6,18.6,12.0,1026.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,200,0.2,1.1,9.2,0.0
2021-04-15 19:01:00+09:00,18.5,12.0,49,48,7.6,1.3,18.5,12.0,1026.0,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,202,1.3,2.2,9.2,0.0
2021-04-15 18:55:00+09:00,18.4,12.1,47,48,6.9,1.4,18.4,12.1,1025.8,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,207,0.7,1.1,9.2,0.0
2021-04-15 18:50:00+09:00,18.3,12.1,46,49,6.4,1.7,18.3,12.1,1025.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,189,0.2,1.1,9.2,0.0
2021-04-15 18:45:00+09:00,18.3,12.3,46,48,6.4,1.6,18.3,12.3,1025.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,194,0.4,1.1,9.2,0.0
2021-04-15 18:41:00+09:00,18.3,12.4,46,47,6.4,1.4,18.3,12.4,1025.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,214,0.0,0.0,9.2,0.0
2021-04-15 18:35:00+09:00,18.3,12.4,45,47,6.1,1.4,18.3,12.4,1025.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,205,1.3,2.2,9.2,0.0
2021-04-15 18:30:00+09:00,18.3,12.4,45,48,6.1,1.7,18.3,12.4,1025.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,186,0.9,1.1,9.2,0.0
2021-04-15 18:25:00+09:00,18.3,12.5,45,47,6.1,1.5,18.3,12.5,1025.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,215,0.0,0.0,9.2,0.0
2021-04-15 18:20:00+09:00,18.3,12.6,45,46,6.1,1.3,18.3,12.6,1025.1,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,196,0.0,0.0,9.2,0.0
2021-04-15 18:15:00+09:00,18.3,12.7,45,46,6.1,1.4,18.3,12.7,1024.7,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,205,0.4,1.1,9.2,0.0
2021-04-15 18:12:00+09:00,18.4,12.8,45,46,6.2,1.4,18.4,12.8,1024.8,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,205,0.0,0.0,9.2,0.36
2021-04-15 18:06:00+09:00,18.4,12.9,45,47,6.2,1.8,18.4,12.9,1024.8,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,210,0.4,1.1,9.2,2.08
2021-04-15 18:00:00+09:00,18.4,13.0,45,46,6.2,1.6,18.4,13.0,1024.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,200,0.7,1.1,9.2,5.14
2021-04-15 17:55:00+09:00,18.3,13.2,45,45,6.1,1.5,18.3,13.2,1024.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,189,0.0,0.0,9.2,7.7
2021-04-15 17:51:00+09:00,18.3,13.3,45,45,6.1,1.6,18.3,13.3,1024.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,202,0.7,2.2,9.2,9.54
2021-04-15 17:46:00+09:00,18.4,13.5,45,43,6.2,1.2,18.4,13.5,1024.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,206,0.0,0.0,9.2,12.97
2021-04-15 17:40:00+09:00,18.4,13.6,45,42,6.2,0.9,18.4,13.6,1024.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,150,0.2,1.1,9.2,21.16
2021-04-15 17:35:00+09:00,18.4,13.5,46,42,6.6,0.8,18.4,13.5,1024.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,199,0.0,0.0,9.2,25.94
2021-04-15 17:31:00+09:00,18.4,13.7,46,41,6.6,0.7,18.4,13.7,1024.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,165,0.2,1.1,9.2,27.65
2021-04-15 17:25:00+09:00,18.4,13.9,45,40,6.2,0.5,18.4,13.9,1024.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,211,0.7,1.1,9.2,36.33
2021-04-15 17:20:00+09:00,18.4,14.1,44,41,5.9,1.1,18.4,14.1,1024.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,203,0.7,1.1,9.2,45.87
2021-04-15 17:15:00+09:00,18.4,14.1,44,40,5.9,0.7,18.4,14.1,1024.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,194,0.0,0.0,9.2,50.28
2021-04-15 17:10:00+09:00,18.4,14.4,44,40,5.9,1.0,18.4,14.4,1024.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,199,0.7,1.1,9.2,56.76
2021-04-15 17:05:00+09:00,18.4,14.4,43,39,5.6,0.6,18.4,14.4,1024.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,194,1.3,2.2,9.2,55.41
2021-04-15 17:00:00+09:00,18.4,14.6,43,39,5.6,0.8,18.4,14.6,1024.1,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,197,0.9,1.1,9.2,59.33
2021-04-15 16:55:00+09:00,18.4,14.6,43,38,5.6,0.5,18.4,14.6,1024.0,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,170,0.4,1.1,9.2,63.24
2021-04-15 16:50:00+09:00,18.4,14.8,43,39,5.6,1.0,18.4,14.8,1024.0,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,205,0.2,1.1,9.2,66.8
2021-04-15 16:48:00+09:00,18.5,14.9,43,38,5.7,0.7,18.5,14.9,1024.1,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,213,1.1,2.2,9.2,70.71
2021-04-15 16:41:00+09:00,18.5,15.1,43,38,5.7,0.9,18.5,15.1,1024.0,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,199,0.2,1.1,9.2,77.56
2021-04-15 16:35:00+09:00,18.5,15.4,43,37,5.7,0.8,18.5,15.4,1023.8,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,212,0.7,2.2,9.2,91.51
2021-04-15 16:31:00+09:00,18.5,15.8,43,35,5.7,0.3,18.5,15.8,1023.7,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,220,0.2,1.1,9.2,108.39
2021-04-15 16:25:00+09:00,18.6,15.9,42,34,5.4,0.0,18.6,15.9,1023.5,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,168,0.2,1.1,9.2,141.78
2021-04-15 16:21:00+09:00,18.5,15.6,42,34,5.3,-0.2,18.5,15.6,1023.8,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,152,0.2,1.1,9.2,141.78
2021-04-15 16:15:00+09:00,18.6,15.7,42,33,5.4,-0.5,18.6,15.7,1023.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,188,0.2,1.1,9.2,128.82
2021-04-15 16:10:00+09:00,18.6,16.2,42,31,5.4,-0.9,18.6,16.2,1023.4,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,197,0.0,0.0,9.2,136.16
2021-04-15 16:05:00+09:00,18.6,16.9,42,31,5.4,-0.3,18.6,16.9,1023.6,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,195,0.0,0.0,9.2,169.07
2021-04-15 16:00:00+09:00,18.6,17.3,42,26,5.4,-2.4,18.6,17.3,1023.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,176,0.2,1.1,9.2,301.93
2021-04-15 15:55:00+09:00,18.6,17.2,42,27,5.4,-1.9,18.6,17.2,1023.3,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,170,0.2,1.1,9.2,232.93
2021-04-15 15:50:00+09:00,18.6,17.3,42,27,5.4,-1.9,18.6,17.3,1023.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,189,0.0,0.0,9.2,230.73
2021-04-15 15:45:00+09:00,18.6,16.8,42,28,5.4,-1.8,18.6,16.8,1023.2,0.0,27.2,0.0,27.7,29.0,2021-04-14 23:58:00+09:00,211,0.0,0.0,9.2,284.92
