dateutc,tempinf,humidityin,baromrelin,baromabsin,tempf,battout,humidity,winddir,windspeedmph,windgustmph,maxdailygust,hourlyrainin,eventrainin,dailyrainin,weeklyrainin,monthlyrainin,totalrainin,solarradiation,uv,batt_co2,feelsLike,dewPoint,feelsLikein,dewPointin,lastRain,loc,date
1618759500000,69.1,45,29.755,29.628,50.0,1,55,187,0.0,0.0,0.0,0.0,2.197,0.0,0.469,3.339,3.339,0.0,0,1,50.0,34.48,67.8,46.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T15:25:00.000Z
1618759200000,69.1,45,29.749,29.622,50.0,1,55,187,0.0,0.0,0.0,0.0,2.197,0.0,0.469,3.339,3.339,0.0,0,1,50.0,34.48,67.8,46.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T15:20:00.000Z
1618758900000,69.1,45,29.746,29.619,50.2,1,54,187,0.0,0.0,0.0,0.0,2.197,0.0,0.469,3.339,3.339,0.0,0,1,50.2,34.2,67.8,46.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T15:15:00.000Z
1618758600000,69.3,46,29.743,29.616,50.4,1,52,187,0.0,0.0,0.0,0.0,2.197,0.0,0.469,3.339,3.339,0.0,0,1,50.4,33.45,68.1,47.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T15:10:00.000Z
1618758300000,69.3,46,29.74,29.613,50.4,1,52,187,0.0,0.0,0.0,0.0,2.197,0.0,0.469,3.339,3.339,0.0,0,1,50.4,33.45,68.1,47.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T15:05:00.000Z
1618758000000,69.3,46,29.743,29.616,50.5,1,53,187,0.0,0.0,0.0,0.0,2.197,0.0,0.469,3.339,3.339,0.0,0,1,50.5,34.01,68.1,47.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T15:00:00.000Z
1618757700000,69.4,46,29.746,29.619,50.7,1,54,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.7,34.67,68.2,47.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:55:00.000Z
1618757400000,69.4,46,29.743,29.616,50.7,1,51,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.7,33.24,68.2,47.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:50:00.000Z
1618757100000,69.4,46,29.74,29.613,50.7,1,51,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.7,33.24,68.2,47.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:45:00.000Z
1618756800000,69.6,46,29.743,29.616,50.9,1,50,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.9,32.93,68.4,47.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:40:00.000Z
1618756500000,69.6,46,29.737,29.61,50.9,1,51,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.9,33.42,68.4,47.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:35:00.000Z
1618756200000,69.6,46,29.737,29.61,50.9,1,51,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.9,33.42,68.4,47.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:30:00.000Z
1618755900000,69.8,47,29.729,29.602,50.9,1,51,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.9,33.42,68.7,48.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:25:00.000Z
1618755600000,69.8,47,29.735,29.608,50.9,1,49,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,50.9,32.43,68.7,48.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:20:00.000Z
1618755300000,69.8,47,29.737,29.61,51.1,1,49,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,51.1,32.61,68.7,48.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:15:00.000Z
1618755000000,70.0,47,29.732,29.605,51.4,1,49,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,51.4,32.89,68.9,48.8,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:10:00.000Z
1618754700000,70.0,47,29.735,29.608,51.6,1,50,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,51.6,33.57,68.9,48.8,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:05:00.000Z
1618754400000,70.0,47,29.735,29.608,51.6,1,48,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,51.6,32.56,68.9,48.8,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T14:00:00.000Z
1618754100000,70.2,48,29.732,29.605,52.0,1,47,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,52.0,32.4,69.2,49.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:55:00.000Z
1618753800000,70.2,48,29.726,29.599,52.2,1,49,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,52.2,33.62,69.2,49.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:50:00.000Z
1618753500000,70.2,48,29.726,29.599,52.2,1,46,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,52.2,32.05,69.2,49.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:45:00.000Z
1618753200000,70.3,48,29.726,29.599,52.3,1,45,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,52.3,31.6,69.3,49.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:40:00.000Z
1618752900000,70.5,49,29.72,29.593,52.5,1,44,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,52.5,31.22,69.6,50.4,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:35:00.000Z
1618752600000,70.5,49,29.714,29.587,52.7,1,43,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,52.7,30.84,69.6,50.4,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:30:00.000Z
1618752300000,70.7,50,29.705,29.578,53.1,1,41,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,53.1,30.03,69.8,51.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:25:00.000Z
1618752000000,70.7,49,29.708,29.581,53.2,1,42,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,53.2,30.71,69.8,50.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:20:00.000Z
1618751700000,70.7,49,29.705,29.578,53.2,1,39,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,53.2,28.89,69.8,50.6,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:15:00.000Z
1618751400000,70.7,48,29.705,29.578,53.4,1,42,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,53.4,30.89,69.7,50.0,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:10:00.000Z
1618751100000,70.7,47,29.702,29.575,53.6,1,39,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,53.6,29.25,69.7,49.5,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:05:00.000Z
1618750800000,70.7,46,29.702,29.575,53.6,1,42,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,53.6,31.07,69.6,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T13:00:00.000Z
1618750500000,70.7,46,29.699,29.572,54.0,1,39,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,54.0,29.61,69.6,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:55:00.000Z
1618750200000,70.7,46,29.702,29.575,54.1,1,40,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,54.1,30.32,69.6,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:50:00.000Z
1618749900000,70.7,46,29.702,29.575,54.5,1,38,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,54.5,29.42,69.6,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:45:00.000Z
1618749600000,70.9,46,29.699,29.572,54.9,1,40,187,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,54.9,31.04,69.9,49.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:40:00.000Z
1618749300000,70.9,46,29.702,29.575,54.9,1,36,192,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,54.9,28.46,69.9,49.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:35:00.000Z
1618749000000,71.1,47,29.693,29.566,54.9,1,33,192,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,54.9,26.35,70.1,49.8,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:30:00.000Z
1618748700000,71.1,47,29.693,29.566,55.2,1,32,192,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,55.2,25.87,70.1,49.8,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:25:00.000Z
1618748400000,71.2,47,29.69,29.563,55.4,1,33,193,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,55.4,26.78,70.2,49.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:20:00.000Z
1618748100000,71.4,48,29.684,29.557,55.8,1,34,194,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,55.8,27.86,70.5,50.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:15:00.000Z
1618747800000,71.6,48,29.675,29.548,55.8,1,31,194,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,55.8,25.63,70.7,50.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:10:00.000Z
1618747500000,71.6,48,29.678,29.551,56.1,1,31,194,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.1,25.89,70.7,50.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:05:00.000Z
1618747200000,71.4,48,29.675,29.548,56.7,1,30,194,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.7,25.62,70.5,50.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T12:00:00.000Z
1618746900000,71.4,46,29.673,29.546,56.8,1,28,194,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.8,24.05,70.4,49.5,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:55:00.000Z
1618746600000,71.4,45,29.667,29.54,56.7,1,27,194,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.7,23.1,70.4,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:50:00.000Z
1618746300000,71.4,45,29.667,29.54,56.5,1,28,204,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.5,23.8,70.4,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:45:00.000Z
1618746000000,71.6,45,29.673,29.546,56.5,1,32,212,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.5,27.0,70.6,49.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:40:00.000Z
1618745700000,71.4,45,29.667,29.54,56.5,1,33,211,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.5,27.75,70.4,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:35:00.000Z
1618745400000,71.4,45,29.664,29.537,56.8,1,32,211,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,56.8,27.27,70.4,48.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:30:00.000Z
1618745100000,71.6,45,29.667,29.54,57.4,1,31,211,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,57.4,27.02,70.6,49.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:25:00.000Z
1618744800000,71.6,45,29.667,29.54,57.9,1,30,211,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,57.9,26.66,70.6,49.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:20:00.000Z
1618744500000,71.6,45,29.655,29.528,58.3,1,28,211,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,58.3,25.34,70.6,49.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:15:00.000Z
1618744200000,71.8,45,29.655,29.528,58.8,1,25,212,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,58.8,23.07,70.8,49.3,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:10:00.000Z
1618743900000,72.0,46,29.652,29.525,59.2,1,24,222,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,59.2,22.44,71.1,50.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:05:00.000Z
1618743600000,72.0,46,29.646,29.519,59.4,1,24,191,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,59.4,22.61,71.1,50.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T11:00:00.000Z
1618743300000,72.1,47,29.649,29.522,59.5,1,23,195,0.2,1.1,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,59.5,21.68,71.2,50.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:55:00.000Z
1618743000000,72.3,47,29.649,29.522,59.5,1,23,132,0.9,1.1,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,59.5,21.68,71.4,50.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:50:00.000Z
1618742700000,72.3,47,29.646,29.519,59.7,1,23,47,0.2,1.1,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,59.7,21.85,71.4,50.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:45:00.000Z
1618742400000,72.1,47,29.637,29.51,59.7,1,22,356,1.6,3.4,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,59.7,20.8,71.2,50.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:40:00.000Z
1618742100000,72.0,47,29.634,29.507,59.9,1,23,352,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,59.9,22.02,71.1,50.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:35:00.000Z
1618741800000,71.8,47,29.628,29.501,60.1,1,22,26,1.6,2.2,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,60.1,21.14,70.9,50.5,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:30:00.000Z
1618741500000,71.6,47,29.625,29.498,60.3,1,22,38,1.8,3.4,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,60.3,21.31,70.7,50.3,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:25:00.000Z
1618741200000,71.4,46,29.628,29.501,60.4,1,21,314,0.2,1.1,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,60.4,20.3,70.4,49.5,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:20:00.000Z
1618740900000,71.2,45,29.631,29.504,60.6,1,21,235,0.0,0.0,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,60.6,20.46,70.1,48.8,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:15:00.000Z
1618740600000,70.9,45,29.622,29.495,60.8,1,20,37,3.4,5.8,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,60.8,19.49,69.8,48.5,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:10:00.000Z
1618740300000,71.1,45,29.613,29.486,60.8,1,21,244,1.3,2.2,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,60.8,20.63,70.0,48.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:05:00.000Z
1618740000000,71.1,46,29.608,29.481,61.2,1,20,308,3.6,5.8,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,61.2,19.82,70.1,49.3,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T10:00:00.000Z
1618739700000,71.2,46,29.605,29.478,61.3,1,19,19,5.1,6.9,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,61.3,18.7,70.2,49.3,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:55:00.000Z
1618739400000,71.2,46,29.599,29.472,61.7,1,19,32,1.3,2.2,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,61.7,19.03,70.2,49.3,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:50:00.000Z
1618739100000,71.2,47,29.602,29.475,61.9,1,19,41,7.4,12.5,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,61.9,19.2,70.2,49.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:45:00.000Z
1618738800000,71.4,47,29.602,29.475,62.1,1,18,53,2.2,3.4,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,62.1,18.1,70.4,50.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:40:00.000Z
1618738500000,71.4,49,29.599,29.472,62.2,1,18,244,3.6,6.9,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,62.2,18.19,70.5,51.2,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:35:00.000Z
1618738200000,71.4,48,29.593,29.466,62.4,1,19,297,4.5,5.8,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,62.4,19.61,70.5,50.7,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:30:00.000Z
1618737900000,71.2,46,29.59,29.463,62.6,1,18,222,0.9,1.1,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.0,0,1,62.6,18.51,70.2,49.3,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:25:00.000Z
1618737600000,70.9,44,29.584,29.457,63.0,1,18,353,0.7,1.1,15.9,0.0,2.197,0.469,0.469,3.339,3.339,0.36,0,1,63.0,18.84,69.8,47.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:20:00.000Z
1618737300000,70.9,44,29.581,29.454,63.0,1,18,223,0.9,2.2,15.9,0.0,2.197,0.469,0.469,3.339,3.339,1.71,0,1,63.0,18.84,69.8,47.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:15:00.000Z
1618737000000,70.7,43,29.578,29.451,63.1,1,17,230,2.7,4.5,15.9,0.0,2.197,0.469,0.469,3.339,3.339,4.28,0,1,63.1,17.59,69.5,47.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:10:00.000Z
1618736700000,70.7,43,29.566,29.439,63.5,1,17,22,4.7,6.9,15.9,0.0,2.197,0.469,0.469,3.339,3.339,6.85,0,1,63.5,17.92,69.5,47.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:05:00.000Z
1618736400000,70.5,43,29.572,29.445,63.7,1,16,255,0.9,1.1,15.9,0.0,2.197,0.469,0.469,3.339,3.339,11.25,0,1,63.7,16.68,69.3,46.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T09:00:00.000Z
1618736100000,70.5,43,29.566,29.439,63.9,1,17,15,2.7,3.4,15.9,0.0,2.197,0.469,0.469,3.339,3.339,15.17,0,1,63.9,18.24,69.3,46.9,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T08:55:00.000Z
1618735800000,70.7,43,29.572,29.445,64.0,1,17,276,4.0,4.5,15.9,0.0,2.197,0.469,0.469,3.339,3.339,19.08,0,1,64.0,18.32,69.5,47.1,2021-04-17T15:50:00.000Z,9e481986ad724846d85f231b63625065|9e464b13af3a3594c785f532ad6b3e65-1618704000000.json,2021-04-18T08:50:00.000Z
